textid|text|obscurity|density|lengthr
1420|Well, that sounds charming, boys, but I haven't played drums since the accident. Fell asleep in a metronome factory, when I awoke I completely lost my sense of rhythm. I've been hanging out here ever since.|6.7775784|4.0394406|4.051818
1754|Not only can we have multiple predicates in list comprehensions, we can also draw from several lists. When drawing from several lists, comprehensions produce all combinations of the given lists and then join them by the output function we supply.|6.8437233|3.0329185|4.634507
1394|This is Stanky Dog, coming to you on the hottest day of the summer. Unless you live at the beach, I say take it easy and do nothing today. Yup, just find yourself a shady tree and maybe an aquatic mammal of some sort, and just blow the whole day off.|5.5460663|4.194378|4.6878204
1038|All new laws, though penned with the greatest technical skill, and passed on the fullest and most mature deliberation, are considered as more or less obscure and equivocal, until their meaning be liquidated and ascertained by a series of particular discussions and adjudications.|6.66893|2.5208206|5.049904
1764|If we call a function with too few parameters, we get back a partially applied function, meaning a function that takes as many parameters as we left out. Using partial application is a neat way to create functions on the fly so we can pass them to another function or to seed them with some data.|6.0377216|2.8165543|5.243468
224|Anne said no more until they turned into their own lane. A little gypsy wind came down it to meet them, laden with the spicy perfume of young dew-wet ferns. Far up in the shadows a cheerful light gleamed out through the trees from the kitchen at Green Gables.|5.44825|4.0832725|4.804709
255|It was the best of times, it was the worst of times, it was the age of wisdom, it was the age of foolishness, it was the epoch of belief, it was the epoch of incredulity, it was the season of Light, it was the season of Darkness, it was the spring of hope, it was the winter of despair, we had everything before us, we had nothing before us, we were all going direct to Heaven, we were all going direct the other way.|3.553482|3.502037|6.299472
2259|That day, if our positions were switched... Would our fates be different? Would I have your life, and you mine? Let's settle this... Dante.|5.644869|7.0427623|2.8411136
1965|Napoleon decreed that there should be a full investigation into Snowball's activities. With his dogs in attendance he set out and made a careful tour of inspection of the farm buildings, the other animals following at a respectful distance.|6.502451|3.4609914|4.552923
1688|Want to break into a secure facility? Walk up to the door carrying an armload of computers, parts, and dangling cords. Ask someone to hold open the door, and thank them.|7.3630943|4.444316|3.4233828
173|I'm so glad you came, I'm so glad you remembered to see how we're ending our last dance together. Reluctantly, cautiously, but prettier than ever - I really believe that this time it's forever.|6.5007076|4.5930943|3.8415117
590|My boy died at the Wrath Gate. I am here only to collect his body. I made a promise to his mother before she died; that I would cross the Dark Portal alone - whether I lived or died, my son would be safe. Untainted...|4.8258877|5.5917745|4.2214394
1084|This life is punctuated by some missteps, failing to glean the right emphasis and the meaning. This life is punctuated like a texting session, between two overheated, insecure teens.|7.919178|3.5171554|3.6548347
1816|Oh, in case you got covered in that repulsion gel, here's some advice the lab boys gave me: DO NOT get covered in the repulsion gel.|7.065647|5.8611097|2.6949196
1178|What is done cannot be undone. I am offering you a path forward. Your discomfort is understandable. You don't feel right trading your life for another's. But know this, every one of these men and women would gladly trade their life to save yours.|5.756317|4.0019603|4.634507
1841|This place must once have been quite the hub, built at the border between two lands, that misty drop to one side and those bulbous growths another. Neither place seems particularly welcoming so while my little treats last, I think I'll stay right here.|6.1019096|3.532735|4.71416
1931|There was not an animal on the farm that did not take vengeance on them after his own fashion. Even the cat suddenly leapt off a roof onto a cowman's shoulders and sank her claws in his neck, at which he yelled horribly. At a moment when the opening was clear, the men were glad enough to rush out of the yard and make a bolt for the main road.|4.8374863|3.1192338|5.724144
164|You have brains in your head. You have feet in your shoes. You can steer yourself any direction you choose. You're on your own. And you know what you know. And YOU are the one who'll decide where to go...|4.6456604|6.0408335|4.0201693
2067|It is said that in breathing, man recapitulates the rhythm of the universe. When the mind is fastened to the rhythm of breathing, it tends to become absorbed and calm. Whether on or off the court, I know of no better way to begin to deal with anxiety than to place the mind on one's breathing process.|5.295927|3.3521705|5.297943
1715|Wagon of governance that drives the world with wheel and axle joined together, will have a smooth path without obstacles if wagoner is skillful; if he's inept in driving, it will get mired in slush of enmity daily, bringing more and more misery.|6.8409996|2.9491339|4.621045
